dataAtualizacao,dataPublicacaoPncp,cnpj,quantidade,valorTotal,anoPca,razaoSocial,poder,esfera
2025-07-17T18:09:27,2024-01-30T15:01:50,10673078000120,1171,114941642.1517,2025,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE MATO GROSSO DO SUL",E,F
2025-07-17T15:37:17,2024-04-23T16:38:21,10723648000140,1480,145460417.5957,2025,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",E,F
2025-07-17T09:54:22,2024-04-01T16:16:26,10724903000179,10335,334691523.676,2025,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA BAIANO",E,F
2025-07-17T15:47:23,2024-01-08T09:56:52,10727655000110,1607,115912220.1014,2025,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",E,F
2025-07-01T14:48:34,2024-04-08T14:35:44,10728444000100,15621,228597105.0749,2025,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SERGIPE",E,F
2025-07-16T16:40:52,2024-03-28T10:26:00,10729992000146,1475,45754667.28,2025,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA SUL-RIO-GRANDENSE - RS",E,F
2024-05-08T12:05:53,2024-05-08T11:47:47,10742006000198,160,46914008.0,2025,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO TOCANTINS",E,F
2025-07-17T17:24:48,2024-04-03T10:05:58,10744098000145,14465,622761034.5736,2025,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO CEARA",E,F
2024-12-30T14:17:36,2024-12-30T14:17:36,10749518000186,42,1586233.13,2025,CONSORCIO DE GESTAO INTEGRADA DE RESIDUOS SOLIDOS - VALE DO JAGUARIBE(CGIRS-VJ),E,N
2025-07-16T16:07:33,2024-03-08T16:34:15,10764307000112,4070,152664412.9401,2025,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA BAHIA",E,F
2025-07-16T12:46:12,2024-04-08T15:47:48,10817343000105,382,80016608.774,2025,"INSTITUTO FEDERAL DE EDUCACAO,CIENCIA E TECNOLOGIA DE RONDONIA",E,F
2025-04-28T16:06:11,2025-04-28T16:06:11,10824367000183,184,5049565.15,2025,INSTITUTO DE DEFESA DO CONSUMIDOR DO DISTRITO FEDERAL - PROCON-DF,E,D
2025-01-20T09:15:47,2025-01-20T09:13:54,10829387000147,101,74948041.9,2025,ESTADO DO MARANHAO - SECRETARIA DE ESTADO DAS CIDADES E DESENVOLVIMENTO URBANO,E,E
2025-05-29T19:01:11,2025-05-29T19:01:11,11097359000145,474,24627416.71,2025,MUNICIPIO DE JOAO ALFREDO,N,M
2025-07-17T17:08:12,2024-03-07T14:27:28,10870883000144,1182,3009332298.4318,2025,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE GOIAS",E,F
2025-07-17T07:27:02,2024-03-22T17:07:07,10877412000168,3623,588480671.3772,2025,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",E,F
2025-07-10T10:32:57,2024-04-24T15:14:35,10898596000142,981,357900511.779,2025,INSTITUTO BRASILEIRO DE MUSEUS - IBRAM,E,F
2025-06-26T19:17:53,2024-10-17T16:30:26,10918674000123,127,39615460.66,2025,"INSTITUTO FEDERAL DE EDUCACAO,CIENCIA E TECNOLOGIA DO ACRE",E,F
2025-02-07T09:53:53,2024-11-28T15:39:14,10949553000149,5,16499.5632,2025,FUNDACAO MUNICIPAL DE MEIO AMBIENTE DE BIGUACU,E,M
2024-12-05T16:15:02,2024-09-10T07:43:10,11018657000100,450,1665502.79,2025,CENTRO DE OPERACOES DE TRANSITO - COTRAN - ICO,E,M
2025-06-11T09:48:27,2025-06-11T09:48:27,11022597000191,395,40875656.19,2025,FUNDACAO UNIVERSIDADE DE PERNAMBUCO,E,E
2024-10-17T14:23:25,2024-10-17T14:23:25,11022597000272,38,1794200.0,2025,FUNDACAO UNIVERSIDADE DE PERNAMBUCO,E,E
2025-02-10T20:25:18,2024-08-15T12:02:23,11022597000353,154,4291031.51,2025,FUNDACAO UNIVERSIDADE DE PERNAMBUCO,E,E
2025-04-16T11:48:20,2025-04-16T11:48:20,11022597000434,189,17929330.94,2025,FUNDACAO UNIVERSIDADE DE PERNAMBUCO,E,E
2025-02-10T20:17:23,2024-08-06T13:48:08,11022597000515,266,10813691.8,2025,FUNDACAO UNIVERSIDADE DE PERNAMBUCO,E,E
2024-07-09T13:36:25,2024-07-09T13:36:25,11022597000604,231,1559896.0,2025,FUNDACAO UNIVERSIDADE DE PERNAMBUCO,E,E
2024-10-15T11:32:21,2024-10-15T11:32:18,11022597000787,1142,11610770.74,2025,FUNDACAO UNIVERSIDADE DE PERNAMBUCO,E,E
2025-02-10T20:25:29,2024-08-15T12:02:26,11022597000868,294,5026981.47,2025,FUNDACAO UNIVERSIDADE DE PERNAMBUCO,E,E
2025-02-10T20:24:42,2024-06-28T14:27:35,11022597000949,99,5238437.0,2025,FUNDACAO UNIVERSIDADE DE PERNAMBUCO,E,E
2025-04-07T13:14:10,2024-08-15T11:56:25,11022597001082,844,4853377.88,2025,FUNDACAO UNIVERSIDADE DE PERNAMBUCO,E,E
2025-02-10T20:17:08,2024-08-15T11:56:35,11022597001244,975,14545949.43,2025,FUNDACAO UNIVERSIDADE DE PERNAMBUCO,E,E
2024-08-15T12:03:19,2024-08-15T12:02:32,11022597001325,999,48890867.95,2025,FUNDACAO UNIVERSIDADE DE PERNAMBUCO,E,E
2025-02-10T20:19:55,2024-08-15T11:58:19,11022597001406,287,1609340.0,2025,FUNDACAO UNIVERSIDADE DE PERNAMBUCO,E,E
2025-05-26T17:18:41,2025-05-26T17:18:41,11022597001597,1000,117780209.0,2025,FUNDACAO UNIVERSIDADE DE PERNAMBUCO,E,E
2025-07-15T16:50:31,2025-04-14T13:30:57,11050982000142,68,47864939.79,2025,SECRETARIA DE ESTADO DE PREVENCAO A VIOLENCIA,E,E
2025-02-18T14:18:34,2025-02-05T14:28:52,11065186000183,96,57297890.33,2025,SERVICO AUTONOMO DE AGUA E ESGOTO DE SALTO - SAAE SALTO,E,M
2025-07-14T14:00:50,2025-07-14T14:00:50,11080085000181,308,173614.2,2025,ADMINISTRACAO REGIONAL DE VICENTE PIRES - RA XXX,E,D
2025-06-11T11:59:24,2025-03-21T12:05:29,11112312000103,1272,22731744.68,2025,FUNDO MUNICIPAL DE SAUDE DE IVINHEMA,E,M
2025-07-15T15:18:47,2025-01-14T13:48:35,11118393000159,635,56329600.98,2025,UNIVERSIDADE FEDERAL DO OESTE DO PARA,E,F
2025-07-14T15:00:44,2025-06-04T11:01:57,11231203000105,1424,25532568.8243,2025,FUNDO MUNICIPAL DE SAUDE DE MASSARANDUBA,E,M
2025-07-16T10:30:43,2025-01-16T13:12:25,11234780000150,1556,88269515.69,2025,UNIVERSIDADE FEDERAL DA FRONTEIRA SUL - UFFS,E,F
2025-01-09T07:44:03,2025-01-09T07:44:03,11253193000109,181,19427582178.7,2025,CAMARA MUNICIPAL DE VEREADORES DE CAIBATE,L,M
2025-06-06T08:33:25,2025-06-04T16:03:24,11265959000175,1656,19710443.43,2025,FUNDO MUNICIPAL DE SAUDE DE PEREIRO,E,M
2024-12-31T17:55:38,2024-12-31T17:55:38,11287724000184,281,14680203.0561,2025,CONSORCIO DE GESTAO INTEGRADA DE RESIDUOS SOLIDOS DA REGIAO METROPOLITANA DE SOBRAL - CGIRSRMS,E,N
2024-12-19T16:39:32,2024-05-15T14:47:52,11294684000106,88,144297477.11,2025,FUNDO MUNICIPAL DE SAUDE DE JAPERI,E,M
2025-07-17T16:45:04,2025-07-17T10:42:31,11296584000100,18,1320983.56,2025,FUNDO DE RESERVA PARA ACOES DE INTELIGENCIA,E,E
2024-12-05T16:37:18,2024-05-20T11:59:54,11301658000150,1284,38631261.0402,2025,FUNDO MUNICIPAL DE SAUDE DE LUIS ALVES,E,M
2024-08-15T11:57:55,2024-08-15T11:57:36,11339827000140,969,30906463.25,2025,DIRETORIA  DE APOIO ADMINISTRATIVO AO SISTEMA DE SAUDE-DASIS,E,E
2025-05-12T10:35:38,2025-05-12T10:35:38,11358157000100,567,16566932.42,2025,MUNICIPIO DE ITAPETIM,N,M
2024-12-19T16:16:59,2024-12-19T16:16:59,11370658000101,56,43347280.19,2025,FUNDO MUNICIPAL DE SAUDE,E,M
2024-12-18T18:20:56,2024-12-18T11:16:05,11420709000162,1176,39941334.28,2025,FUNDO MUNICIPAL DE SAUDE,E,M
2025-07-11T07:39:18,2024-09-05T09:54:37,11420915000172,94,10850686.52,2025,FUNDACAO MUNICIPAL DE SAUDE DE ALVORADA DO SUL,E,M
2025-07-02T09:06:37,2024-09-03T16:11:00,11420927000105,65,8659136.2507,2025,AUTARQUIA MUNICIPAL DE EDUCACAO DE ALVORADA DO SUL,E,M
2025-02-10T20:52:38,2025-02-04T16:17:43,11430018000140,9469,5558761571.95,2025,FUNDO ESTADUAL DE SAUDE DE PERNAMBUCO,E,E
2024-12-13T15:24:53,2024-12-13T14:36:11,11430652000182,114,3486314.21,2025,FUNDO MUNICIPAL DE SAUDE DE PRINCESA,E,M
2024-12-30T16:09:05,2024-08-15T11:57:22,11433190000157,1325,1198708839.11,2025,POLICIA MILITAR,E,E
2024-10-22T12:07:04,2024-10-22T12:07:04,11457093000102,113,7366892.19,2025,FUNDO MUNICIPAL DE SAUDE DE ALTANEIRA,E,M
2024-09-02T18:04:05,2024-09-02T18:04:05,11461307000106,85,892955.48,2025,CAMARA MUNICIPAL DE CARMESIA,L,M
2024-12-03T14:44:55,2024-12-03T14:44:55,11474202000191,20,504717.0,2025,SAO BENTO DO UNA CAMARA MUNICIPAL,L,M
2024-12-16T14:44:24,2024-12-16T14:44:24,11487835000134,33,5495401.23,2025,CONSORCIO PUBLICO DE SAUDE DA MICRORREGIAO DE RUSSAS - CPSMR,E,N
2025-01-03T16:36:47,2025-01-02T15:58:44,11500340000106,42,12873000.0,2025,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CAMBORIU,E,M
2025-06-25T10:59:35,2024-12-19T11:20:20,11508942000100,122,227334174.71,2025,FUNDACAO DE CULTURA CIDADE DO RECIFE,E,M
2025-06-16T11:49:32,2024-12-04T07:37:58,11513268000143,803,11189658.1474,2025,SAAE - SERVICO AUTONOMO DE AGUA E ESGOTO DO MUNICIPIO DE TEOTONIO VILELA,E,M
2025-01-08T17:45:14,2024-12-17T14:43:35,11514935000102,5,53142.5,2025,IPPUC - INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CAADOR,E,M
2024-12-23T17:17:37,2024-12-23T17:17:37,11519626000125,43,377364.36,2025,CAMARA MUNICIPAL DE LIMOEIRO,L,M
2025-05-20T15:13:39,2024-12-26T10:24:51,11520158000109,194,1013461.03,2025,FUNDO MUNICIPAL DE SAUDE DE SANTA HELENA,E,M
2025-04-07T13:34:09,2024-10-17T14:01:55,11564821000177,113,31380542.57,2025,INSTITUTO DE TERRAS E REFORMA AGRARIA DO ESTADO DE PERNAMBUCO - ITERPE,E,E
2025-07-16T17:01:05,2025-04-24T09:51:53,11583495000145,41,25943469.56,2025,FUNDO MUNICIPAL DE SAUDE DE CACADOR,E,M
2024-08-30T14:17:57,2024-08-30T14:17:57,11718406000120,635,437113133.04,2025,FUNDO MUNICIPAL DE SAUDE,E,M
2025-02-04T16:17:41,2024-08-15T12:03:45,11722741000100,146,43527379.82,2025,FUNDACAO DE ATENDIMENTO SOCIO-EDUCATIVO,E,E
2024-12-03T13:15:37,2024-12-03T13:15:06,11729421000174,2171,1841827407.76,2025,INSTITUTO DA MULHER,E,E
2024-12-09T09:14:34,2024-10-21T10:06:10,11732069000126,103,575962.48,2025,INSTITUTO DE PREVIDENCIA MUNICIPAL DE IRAUCUBA - IRAUCUBA PREV,E,M
2025-07-16T16:42:58,2024-12-17T14:47:41,11740027000137,25,1794301.84,2025,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CACADOR,E,M
2024-12-19T19:31:24,2024-12-19T19:31:24,11762072000192,135,0.0,2025,CONTROLADORIA GERAL DO ESTADO DO AMAPA,E,E
2025-07-17T14:25:06,2024-08-30T11:01:44,11762144000100,338,45499983.63,2025,DEFENSORIA PUBLICA DO ESTADO,E,E
2024-12-19T19:52:28,2024-12-19T19:52:28,11762155000181,372,3543450.5,2025,SECRETARIA DE ESTADO DA CULTURA,E,E
2024-12-19T20:02:49,2024-12-19T20:02:49,11762196000178,483,61926590.99,2025,SECRETARIA DE ESTADO DO DESPORTO E DO LAZER,E,E
2024-12-19T19:48:21,2024-12-19T19:48:21,11762207000110,134,1230854.69,2025,SECRETARIA DE ESTADO DO TRABALHO E EMPREENDEDORISMO,E,E
2025-02-16T21:45:12,2025-02-16T21:45:12,11762249000150,248,12507300.52,2025,SECRETARIA DE ESTADO DA CIENCIA E TECNOLOGIA,E,E
2025-07-10T08:28:04,2024-12-20T13:48:58,11780685000152,5119,85670896.1062,2025,FUNDO MUNICIPAL DE SAUDE,E,M
2025-06-18T11:39:38,2024-12-16T12:13:32,11850969000178,2198,24653798.6112,2025,FUNDO MUNICIPAL DE SAUDE DE NOSSA SENHORA DA GLORIA,E,M
2025-03-13T10:55:16,2025-03-13T10:55:16,11927108000140,2,85060.99,2025,GABINETE DO GOVERNADOR,E,E
2025-02-18T09:45:03,2025-02-18T09:45:03,11944899000206,1000,51356249.27,2025,INSTITUTO DE RECURSOS HUMANOS DE PERNAMBUCO - IRH-PE,E,E
2024-12-31T09:54:32,2024-12-31T09:54:32,11996434000100,771,32630685.192,2025,AGENCIA TOCANTINENSE DE SANEAMENTO - ATS,E,E
2025-01-14T10:27:10,2025-01-14T10:27:10,12028766000163,644,8485431.5746,2025,FUNDO MUNICIPAL DE SAUDE DE FIGUEIROPOLIS,E,M
2025-07-11T08:28:26,2025-07-09T15:52:29,12051320000150,42,152390.7,2025,CONSELHO ESTADUAL DE DEFESA DOS DIREITOS DA CRIANCA E DO ADOLESCENTE,E,E
2024-12-20T11:54:43,2024-12-20T07:48:41,12094507000130,230,4394685.7,2025,FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DO CEDRO,E,M
2025-01-20T09:16:47,2025-01-20T09:14:19,12136248000163,149,5649643.78,2025,INSTITUTO DE COLONIZACAO E TERRAS DO MARANHAO-ITERMA,E,E
2024-12-19T16:16:18,2024-12-19T16:16:18,12151993000181,56,38836017.13,2025,SECRETARIA MUNICIPAL DA EDUCACAO - SEMED,E,M
2025-05-05T15:46:14,2024-05-15T22:19:29,12200176000176,6537,3000055224.4607,2025,ESTADO DE ALAGOAS,N,E
2025-04-02T15:48:27,2025-04-02T14:43:40,12200218000179,84,809446594.06,2025,SECRETARIA DE ESTADO DA EDUCACAO,E,E
2025-07-15T15:00:25,2025-01-14T11:29:36,12200267000101,72,120064600.24,2025,GABINETE CIVIL,E,E
2024-11-29T08:11:57,2024-11-29T08:11:44,12208466000166,2010,12495679.02,2025,CONSORCIO PUBLICO DE SAUDE DA MICRORREGIAO DE SOBRAL - CPSMS,E,N
2025-04-29T16:15:17,2025-04-29T16:15:17,12210658000107,11,349500.0,2025,INSTITUTO DE PREVIDENCIA MUNICIPAL DE SAO MIGUEL DO GUAPORE/RO,E,M
2025-07-04T15:18:37,2025-07-04T15:18:37,12219624000183,455,49212272.67,2025,DEFENSORIA PUBLICA DO DISTRITO FEDERAL,E,D
2025-06-12T12:21:51,2024-11-29T11:42:37,10091577000100,4924,96952665.6492,2025,MUNICIPIO DE SAO BENTO DO UNA,N,M
2025-07-02T14:59:05,2025-07-02T14:59:05,10203387000137,403,18445349.26,2025,INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO DISTRITO FEDERAL,E,D
2024-09-25T00:21:44,2024-09-25T00:21:44,10245720000170,161,7897292.84,2025,FUNDO MUNICIPAL DE SAUDE DE CATARINA-CE,E,M
2024-10-14T16:18:26,2024-10-11T13:24:47,10295311000189,2233,26019237.57,2025,FUNDO MUNICIPAL DE SAUDE DE FORTIM/CE,E,M
2024-09-30T10:49:47,2024-09-30T10:49:47,10321417000100,425,16642445.0,2025,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE OCARA,E,M
2025-07-17T10:24:16,2025-02-14T09:15:06,10358190000177,758,741260199.12,2025,MUNICIPIO DE PETROLINA,N,M
2025-01-28T09:44:09,2025-01-28T09:44:04,10365809000170,1367,19059370.26,2025,FUNDO MUNICIPAL DE SAUDE DE CAPISTRANO,E,M
2025-07-03T15:17:59,2025-07-03T15:17:59,10437005000130,1000,40879093.48,2025,FUNDACAO ESTADUAL DE SAUDE,E,E
2024-07-29T09:53:28,2024-07-29T09:53:17,10441233000183,1235,16689157.649,2025,FUNDO MUNICIPAL DE SAUDE,E,M
2025-02-24T11:24:49,2024-12-30T18:07:40,10455823000165,69,95545000.0,2025,FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,E,M
2024-11-14T14:11:56,2024-11-14T14:10:25,10456659000100,70,549136.0,2025,CONSELHO REGIONAL DE NUTRICIONISTAS DA DECIMA REGIAO (CRN-10),E,F
2025-04-24T13:19:19,2024-06-26T09:33:55,10457561000178,9,162401013.9,2025,SECRETARIA DE IMPRENSA,E,E
2024-11-13T14:20:39,2024-04-26T09:36:47,76416940000128,793,8127883.38,2025,ESTADO DO PARANA,N,E
2025-07-11T16:14:15,2024-08-01T15:36:42,76417005000186,6132,15627007951.3412,2025,MUNICIPIO DE CURITIBA,N,M
2024-11-14T12:19:29,2024-04-25T17:07:56,76693886000168,127,1062544.7917,2025,CONSELHO REGIONAL DE FARMACIA DO ESTADO DO PARANA - CRF/PR,E,F
2025-04-02T14:53:13,2024-07-10T14:22:19,76898196000145,71,2534622.87,2025,PATO BRANCO CAMARA DE VEREADORES,L,M
2024-12-19T15:26:03,2024-12-19T15:24:19,76968064000142,2798,27656470.88,2025,MUNICIPIO DE RIBEIRAO DO PINHAL,N,M
2024-12-18T08:15:21,2024-12-18T08:13:21,76970300000165,75,53536357.15,2025,MUNICIPIO DE NOSSA SENHORA DAS GRACAS,N,M
2025-03-25T14:13:05,2025-03-24T10:45:18,76970383000192,113,12350638.0,2025,MUNICIPIO DE JARDIM OLINDA,N,M
2025-04-16T11:07:54,2024-12-23T10:13:44,76977768000181,391,664584228.67,2025,MUNICIPIO DE PARANAVAI,N,M
2025-03-31T11:07:15,2025-01-23T10:57:47,76978881000181,498,44859272.0,2025,MUNICIPIO DE TERRA RICA,N,M
2024-07-09T14:17:43,2024-07-09T14:17:43,77774578000120,143,777119.6196,2025,IVAIPORA CAMARA DE VEREADORES,L,M
2025-05-22T13:41:53,2025-05-22T13:41:53,77774586000176,8,36200.0,2025,GRANDES RIOS CAMARA DE VEREADORES,L,M
2024-12-04T09:27:52,2024-12-04T09:27:52,77778678000124,41,987470.0,2025,PRUDENTOPOLIS CAMARA DE VEREADORES,L,M
2024-08-23T13:13:41,2024-08-23T13:13:41,77778694000117,54,710300.0,2025,CAMARA MUNICIPAL DE IPIRANGA,L,M
2024-09-12T16:28:34,2024-09-12T16:27:38,77780146000121,33,614550.0,2025,TELEMACO BORBA CAMARA DE VEREADORES,L,M
2025-06-17T09:52:38,2025-06-17T09:52:38,77780153000123,63,3000.0,2025,CAMARA MUNICIPAL DE TIBAGI,L,M
2024-12-19T10:04:33,2024-12-19T10:04:33,77878320000173,27,3462681.57,2025,ASSIS CHATEAUBRIAND CAMARA MUNICIPAL,L,M
2025-05-30T16:42:17,2025-05-30T16:42:17,77926509000194,404,6421973.72,2025,MARINGA CAMARA MUNICIPAL,L,M
2025-06-18T11:14:03,2024-08-19T14:02:53,78009149000129,33,3914656.0,2025,SERVICO AUTONOMO DE AGUA E ESGOTOS DE ALV DO SUL,E,M
2024-09-19T13:54:47,2024-09-19T13:54:47,78009354000194,8,52750.0,2025,ALVORADA DO SUL CAMARA MUNICIPAL,L,M
2024-08-05T10:15:26,2024-08-05T10:15:26,78103579000105,26,2746550.0,2025,DOIS VIZINHOS CAMARA DE VEREADORES,L,M
2024-08-20T14:09:46,2024-08-20T14:09:46,78179264000141,90,14577458.3294,2025,PARANAGUA CAMARA MUNICIPAL,L,M
2025-07-17T14:08:51,2025-02-06T11:16:02,78279981000145,69,35339520.68,2025,MUNICIPIO DE CANTAGALO,N,M
2025-07-03T11:54:52,2024-04-24T11:07:18,78348059000162,58,6651656.83,2025,CONSELHO REGIONAL DE ADMINISTRACAO DO PARANA,E,F
2024-09-26T09:37:30,2024-09-26T09:34:38,79373460000115,79,260257.0,2025,VITOR MEIRELES CAMARA DE VEREADORES,L,M
2025-03-07T11:29:18,2024-05-23T14:25:16,78511326000170,65,661908.2,2025,CAMARA MUNICIPAL DE VEREADORES DE VIDEIRA,L,M
2025-06-25T13:10:40,2025-02-18T15:12:02,78678174000103,30,336020.49,2025,TRES BARRAS DO PARANA CAMARA MUNICIPAL,L,M
2025-01-30T15:40:28,2025-01-30T15:31:12,78956513000168,71,2986514.998,2025,AUTARQUIA MUNICIPAL DE SAUDE DE APUCARANA A M S,E,M
2025-06-23T17:49:54,2024-05-15T17:02:39,79831566000115,81,13049802.0101,2025,CONSELHO REGIONAL DE MEDICINA DO EST DE SANTA CATARINA,E,F
2025-05-12T09:05:15,2025-05-12T09:05:15,80888712000128,151,1000501.22,2025,LUIZIANA-CAMARA MUNICIPAL,L,M
2025-01-20T13:34:32,2025-01-20T13:34:32,80911936000103,1000,18446552.9,2025,MUNICIPIO DE SAO JOAO DO OESTE,N,M
2025-03-07T13:48:34,2024-12-20T11:02:56,80912140000175,929,2241366.32,2025,MUNICIPIO DE SANTA HELENA,N,M
2024-11-14T11:52:24,2024-05-15T15:59:44,82511643000164,442,30339041.2,2025,CONSELHO REGIONAL DE ENGENHARIA E AGRONOMIA DE SANTA CATARINA,E,F
2024-11-14T21:30:11,2024-11-14T21:29:24,82513045000124,68,5637805.2,2025,CONSELHO REGIONAL DE MEDICINA VETERINARIA DO ESTADO DE SANTA CATARINA,E,F
2025-07-17T13:06:39,2024-11-19T16:42:34,82892308000153,1414,43250522.4643,2025,MUNICIPIO DE BIGUACU,N,M
2025-06-30T12:49:23,2025-06-30T12:48:44,82892316000108,4188,319916272.1915,2025,MUNICIPIO DE PALHOCA,N,M
2024-12-30T12:45:59,2024-12-30T12:45:59,82939398000190,3,31458.0,2025,MUNICIPIO DE AGUA DOCE,N,M
2024-12-13T15:20:08,2024-12-13T15:20:08,82951310000156,497,145661876.495,2025,SECRETARIA DE ESTADO DA FAZENDA,E,E
2024-12-13T15:20:11,2024-12-13T15:20:11,82951336000102,316,8661437.562,2025,"SECRETARIA DE ESTADO DA AGRICULTURA, DA PESCA E DO DESENVOLVIMENTO RURAL",E,E
2024-12-17T16:06:55,2024-12-13T15:18:39,82951351000142,814,18737861.184,2025,SECRETARIA DE ESTADO DA ADMINISTRACAO,E,E
2025-02-24T11:11:29,2024-12-30T18:07:09,83024257000100,117,157159710.0,2025,MUNICIPIO DE CONCORDIA,N,M
2025-07-10T18:16:48,2024-12-17T14:40:41,83074302000131,61,77073950.92,2025,MUNICIPIO DE CACADOR,N,M
2024-12-06T15:22:20,2024-11-25T13:13:48,83102251000104,143,121602484.12,2025,MUNICIPIO DE POMERODE,N,M
2025-01-22T17:14:36,2024-11-18T13:59:37,83102418000137,1620,29632000.0628,2025,MUNICIPIO DE IBIRAMA,N,M
2025-07-01T16:03:36,2025-07-01T16:03:36,83102459000123,537,967458146.87,2025,MUNICIPIO DE JARAGUA DO SUL,N,M
2024-12-05T16:35:51,2024-12-05T16:35:51,83102509000172,107,102301211.85,2025,MUNICIPIO DE MAFRA,N,M
2025-01-07T10:25:18,2024-12-19T13:25:53,83102574000106,672,26221053.53,2025,MUNICIPIO DE RIO DO SUL,N,M
2024-08-27T14:32:44,2024-08-14T10:28:19,83102772000161,139,22447945.8501,2025,MUNICIPIO DE ASCURRA,N,M
2025-07-15T14:50:35,2025-05-22T16:36:07,83102798000100,1036,20219410.95,2025,MUNICIPIO DE INDAIAL,N,M
2024-12-16T19:14:25,2024-12-16T18:58:25,83102830000157,319,104447902.6,2025,MUNICIPIO DE BARRA VELHA,N,M
2025-01-29T14:20:14,2025-01-29T14:20:14,83102855000150,314,467641192.18,2025,MUNICIPIO DE NAVEGANTES,N,M
2025-07-03T10:28:12,2025-03-12T10:24:32,87613634000106,4457,629749244.759,2025,MUNICIPIO DE TUPARENDI,N,M
2025-06-24T18:55:38,2025-01-19T21:07:12,83184226000117,204,9686823.81,2025,CAMARA MUNICIPAL DE BLUMENAU,L,M
2024-12-13T15:20:33,2024-12-13T15:20:33,83256545000190,457,57163135.24,2025,INSTITUTO DO MEIO AMBIENTE DO ESTADO DE SANTA CATARINA,E,E
2024-12-18T11:21:55,2024-12-18T10:41:24,83451138000134,15,2775000.0,2025,CAMARA DE VEREADORES SAO FRANCISCO DO SUL,L,M
2025-05-07T08:40:31,2024-11-27T14:58:56,83493692000184,127,565864.54,2025,MAFRA CAMARA DE VEREADORES,L,M
2024-11-06T15:19:00,2024-05-15T13:33:02,83497594000115,34,1238360.7596,2025,TIMBO CAMARA DE VEREADORES,L,M
2024-11-27T09:37:49,2024-11-27T09:28:36,83536854000114,96,375590.75,2025,SAO BENTO DO SUL CAMARA DE VEREADORES,L,M
2024-09-24T14:12:36,2024-09-24T14:12:34,83539643000135,42,18703637.2,2025,JARAGUA DO SUL CAMARA DE VEREADORES,L,M
2025-07-10T13:45:08,2024-12-23T16:47:08,83539668000139,155,600854.32,2025,MASSARANDUBA CAMARA DE VEREADORES,L,M
2024-12-20T00:02:22,2024-12-19T15:02:01,83545285000173,49,952251.01,2025,ARAQUARI CAMARA DE VEREADORES,L,M
2024-12-27T00:11:22,2024-12-27T00:11:22,83551549000100,103,4631854.11,2025,BALNEARIO CAMBORIU CAMARA DE VEREADORES,L,M
2024-12-13T15:20:17,2024-12-13T15:20:17,83722462000140,282,48085082.32,2025,FUNDACAO CATARINENSE DE CULTURA,E,E
2025-01-21T09:28:07,2025-01-21T09:28:07,83754044000134,112,75429112.23,2025,MUNICIPIO DE CURITIBANOS,N,M
2024-12-13T11:09:55,2024-12-13T11:09:55,83779462000186,24,304710631.6,2025,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,E,M
2025-04-30T19:02:01,2025-04-25T14:14:45,83831719000100,35,5261100.0,2025,CHAPECO CAMARA DE VEREADORES,L,M
2024-12-13T15:24:03,2024-12-13T15:24:03,83900522000177,591,12098503.93,2025,FUNDACAO CATARINENSE DE EDUCACAO ESPECIAL,E,E
2025-05-09T11:39:26,2024-04-10T12:17:28,84012012000126,158,80695041.28,2025,ESTADO DE RORAIMA,N,E
2025-05-15T17:09:09,2024-11-26T14:28:24,84490689000170,46,9830991.28,2025,FUNDO MUNICIPAL PARA O DESENVOLVIMENTO E MEIO AMBIENTE,E,M
2025-05-15T14:09:01,2025-05-15T14:09:01,84580224000100,152,906957.43,2025,CAMARA MUNICIPAL DE SERINGUEIRAS,L,M
2025-06-27T10:08:49,2024-12-11T11:00:20,85461804000140,35,5193815.15,2025,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,E,M
2025-07-02T14:53:33,2025-07-02T14:53:33,86743457000101,807,90730440.19,2025,FUNDACAO HEMOCENTRO DE BRASILIA,E,D
2025-01-15T11:03:49,2025-01-15T11:03:29,86754348000190,15,110263.64,2025,IPREM - INSTITUTO DE PREVIDENCIA MUNICIPAL DE POUSO ALEGRE,E,M
